Latitude,Longitude,Climate,Soil Type,Humidity,Slope,Landslide Occurrence
50.10041666666892,14.39208333328915,tropical,rocky,83.23904713036457,3.3541019662496847,False
50.10041666666892,14.392916666622485,tropical,rocky,17.63808897210312,6.020797289396148,False
50.10041666666892,14.393749999955817,tropical,rocky,63.93689371764226,7.0178344238090995,False
50.10041666666892,14.39458333328915,tropical,rocky,64.83635939567257,8.54400374531753,False
50.10041666666892,14.395416666622484,tropical,rocky,23.986645504704782,9.0,False
50.10041666666892,14.396249999955817,tropical,rocky,96.20723497941638,6.946221994724902,False
50.10041666666892,14.39708333328915,tropical,rocky,81.94973225717578,5.5901699437494745,False
50.10041666666892,14.397916666622484,tropical,rocky,74.76370300671958,4.0,False
50.10041666666892,14.398749999955816,tropical,rocky,64.15690016960558,2.23606797749979,False
50.10041666666892,14.399583333289149,tropical,rocky,82.22460850502479,3.0,False
50.10041666666892,14.400416666622483,tropical,rocky,71.19070503052082,6.082762530298219,False
50.10041666666892,14.401249999955816,tropical,rocky,70.91499942857861,3.3541019662496847,False
50.10041666666892,14.402083333289148,tropical,rocky,59.17590373956688,5.220153254455275,False
50.10041666666892,14.402916666622481,tropical,rocky,98.65149675963706,6.082762530298219,False
50.10041666666892,14.403749999955815,tropical,rocky,92.55607065246278,4.0,False
50.10041666666892,14.404583333289148,tropical,rocky,1.881472973921834,3.0413812651491097,False
50.10041666666892,14.40541666662248,tropical,rocky,71.01287603739937,2.0,False
50.10041666666892,14.406249999955815,tropical,rocky,56.70212263116371,2.0615528128088303,False
50.10041666666892,14.407083333289147,tropical,rocky,90.61469680572796,1.0,False
50.10041666666892,14.40791666662248,tropical,rocky,83.8755108247274,0.0,False
50.10041666666892,14.408749999955814,tropical,rocky,46.55480240096008,0.5,False
50.10041666666892,14.409583333289147,tropical,rocky,48.88196813218759,0.0,False
50.10041666666892,14.41041666662248,tropical,rocky,5.646213076742765,1.0,False
50.10041666666892,14.411249999955814,tropical,rocky,51.555443130323496,2.0,False
50.10041666666892,14.412083333289146,tropical,rocky,81.7084427410405,1.0,False
50.10041666666892,14.412916666622479,tropical,rocky,38.388134940220844,3.605551275463989,False
50.10041666666892,14.413749999955813,tropical,rocky,88.53049840278982,3.1622776601683795,False
50.10041666666892,14.414583333289146,tropical,rocky,83.68120267532615,2.0,False
50.10041666666892,14.415416666622479,tropical,rocky,54.79171857427094,2.692582403567252,False
50.10041666666892,14.416249999955813,tropical,rocky,14.833428291532524,3.605551275463989,False
50.10041666666892,14.417083333289145,tropical,rocky,57.7127226434801,2.23606797749979,False
50.10041666666892,14.417916666622478,tropical,rocky,13.663702902330003,4.123105625617661,False
50.10041666666892,14.418749999955812,tropical,rocky,23.067240080085725,2.8284271247461903,False
50.10041666666892,14.419583333289145,tropical,rocky,64.29592680529409,4.0,False
50.10041666666892,14.420416666622478,tropical,rocky,71.38480823342567,1.5,False
50.10041666666892,14.421249999955812,tropical,rocky,78.31663380301529,1.118033988749895,False
50.10041666666892,14.422083333289144,tropical,rocky,86.85677784313857,2.0615528128088303,False
50.10041666666892,14.422916666622477,tropical,rocky,34.35103558303063,4.031128874149275,False
50.10041666666892,14.42374999995581,tropical,rocky,39.70281898607066,2.0,False
50.10041666666892,14.424583333289144,tropical,rocky,69.50775231289988,3.605551275463989,False
50.10041666666892,14.425416666622477,tropical,rocky,12.029855723295308,2.8284271247461903,False
50.10041666666892,14.42624999995581,tropical,rocky,21.062368290569047,2.23606797749979,False
50.10041666666892,14.427083333289143,tropical,rocky,50.76018277238948,1.118033988749895,False
50.10041666666892,14.427916666622476,tropical,rocky,11.123294924349947,2.8284271247461903,False
50.10041666666892,14.428749999955809,tropical,rocky,79.7928068022268,5.0990195135927845,False
50.10041666666892,14.429583333289143,tropical,rocky,40.28498279354111,2.8284271247461903,False
50.10041666666892,14.430416666622476,tropical,rocky,14.636760063553282,1.5,False
50.10041666666892,14.431249999955808,tropical,rocky,31.63125210872228,4.123105625617661,False
50.10041666666892,14.432083333289143,tropical,rocky,5.591127340114678,3.605551275463989,False
50.10041666666892,14.432916666622475,tropical,rocky,7.1144083345062405,2.0615528128088303,False
50.10041666666892,14.433749999955808,tropical,rocky,32.30553205654961,5.0,False
50.10041666666892,14.434583333289142,tropical,rocky,81.24354295886313,3.640054944640259,False
50.10041666666892,14.435416666622475,tropical,rocky,75.39828871264704,5.0990195135927845,False
50.10041666666892,14.436249999955807,tropical,rocky,39.435846341931075,7.826237921249264,False
50.10041666666892,14.437083333289142,tropical,rocky,60.03744549151846,7.810249675906654,False
50.10041666666892,14.437916666622474,tropical,rocky,59.599217278498905,5.830951894845301,False
50.10041666666892,14.438749999955807,tropical,rocky,12.73077049885392,2.0615528128088303,False
50.10041666666892,14.439583333289141,tropical,rocky,4.485025404333247,1.4142135623730951,False
50.10041666666892,14.440416666622474,tropical,rocky,73.3780548723386,5.0990195135927845,False
50.10041666666892,14.441249999955806,tropical,rocky,35.470157566916654,3.2015621187164243,False
50.10041666666892,14.44208333328914,tropical,rocky,61.470160074064566,1.8027756377319946,False
50.10041666666892,14.442916666622473,tropical,rocky,99.33835732345028,0.0,False
50.10041666666892,14.443749999955806,tropical,rocky,59.20198072354524,1.118033988749895,False
50.10041666666892,14.444583333289138,tropical,rocky,70.17577561369626,0.0,False
50.10041666666892,14.445416666622473,tropical,rocky,64.16222161330839,1.118033988749895,False
50.10041666666892,14.446249999955805,tropical,rocky,43.535097658480424,1.0,False
50.10041666666892,14.447083333289138,tropical,rocky,58.472928639006895,2.0615528128088303,False
50.10041666666892,14.447916666622472,tropical,rocky,33.27088038974438,1.4142135623730951,False
50.10041666666892,14.448749999955805,tropical,rocky,10.88900914317927,1.4142135623730951,False
50.10041666666892,14.449583333289137,tropical,rocky,4.903467092128251,3.0,False
50.10041666666892,14.450416666622472,tropical,rocky,99.76830459871586,3.0,False
50.10041666666892,14.451249999955804,tropical,rocky,37.844360511756264,1.118033988749895,False
50.10041666666892,14.452083333289137,tropical,rocky,14.176301808719723,1.4142135623730951,False
50.10041666666892,14.452916666622471,tropical,rocky,48.15811848995351,6.082762530298219,False
50.10041666666892,14.453749999955804,tropical,rocky,29.445696748008533,5.220153254455275,False
50.10041666666892,14.454583333289136,tropical,rocky,81.9003146925286,4.47213595499958,False
50.10041666666892,14.45541666662247,tropical,rocky,73.08324885176287,6.082762530298219,False
50.10041666666892,14.456249999955803,tropical,rocky,27.688790443356766,5.385164807134504,False
50.10041666666892,14.457083333289136,tropical,rocky,17.09702176124546,3.2015621187164243,False
50.10041666666892,14.45791666662247,tropical,rocky,24.784514514209068,2.5,False
50.10041666666892,14.458749999955803,tropical,rocky,32.079400408607285,1.0,False
50.10041666666892,14.459583333289135,tropical,rocky,51.70422298160172,1.118033988749895,False
50.10041666666892,14.46041666662247,tropical,rocky,46.92171233741614,2.0615528128088303,False
50.10041666666892,14.461249999955802,tropical,rocky,72.43349594895702,1.4142135623730951,False
50.10041666666892,14.462083333289135,tropical,rocky,4.191398960827329,2.0,False
50.10041666666892,14.462916666622469,tropical,rocky,68.41811374644001,6.324555320336759,False
50.10041666666892,14.463749999955802,tropical,rocky,15.650990856494898,1.8027756377319946,False
50.10041666666892,14.464583333289134,tropical,rocky,71.67927353299731,4.716990566028302,False
50.10041666666892,14.465416666622467,tropical,rocky,80.720877545329,2.8284271247461903,False
50.10041666666892,14.466249999955801,tropical,rocky,95.98939102037129,1.4142135623730951,False
50.10041666666892,14.467083333289134,tropical,rocky,70.59339276487097,2.0615528128088303,False
50.10041666666892,14.467916666622466,tropical,rocky,19.60105769366822,0.5,False
50.10041666666892,14.4687499999558,tropical,rocky,7.213270819774933,3.0413812651491097,False
50.10041666666892,14.469583333289133,tropical,rocky,66.3233682196617,4.47213595499958,False
50.10041666666892,14.470416666622466,tropical,rocky,53.77839456434918,2.8284271247461903,False
50.10041666666892,14.4712499999558,tropical,rocky,79.73486554983708,3.605551275463989,False
50.10041666666892,14.472083333289133,tropical,rocky,96.90938230194443,7.0,False
50.10041666666892,14.472916666622465,tropical,rocky,62.41432021547901,9.219544457292887,False
50.10041666666892,14.4737499999558,tropical,rocky,99.07645409347236,8.246211251235321,False
50.10041666666892,14.474583333289132,tropical,rocky,7.21443149981258,7.0710678118654755,False
50.10041666666892,14.475416666622465,tropical,rocky,26.534898120054912,2.0,False
50.10041666666892,14.4762499999558,tropical,rocky,61.373723291321,1.4142135623730951,False
50.10041666666892,14.477083333289132,tropical,rocky,68.61964748451949,1.118033988749895,False
50.10041666666892,14.477916666622464,tropical,rocky,80.82441163888278,1.0,False
50.10041666666892,14.478749999955799,tropical,rocky,54.17664517825182,2.0615528128088303,False
50.10041666666892,14.479583333289131,tropical,rocky,6.632545863567904,1.0,False
50.10041666666892,14.480416666622464,tropical,rocky,46.1224406990087,2.0615528128088303,False
50.10041666666892,14.481249999955798,tropical,rocky,69.13500028296781,5.0990195135927845,False
50.10041666666892,14.48208333328913,tropical,rocky,8.109653468663431,6.708203932499369,False
50.10041666666892,14.482916666622463,tropical,rocky,82.11134517982414,7.433034373659253,False
50.10041666666892,14.483749999955798,tropical,rocky,10.373266046909675,11.40175425099138,False
50.10041666666892,14.48458333328913,tropical,rocky,80.50787534746264,10.062305898749054,False
50.10041666666892,14.485416666622463,tropical,rocky,20.6855107647589,8.54400374531753,False
50.10041666666892,14.486249999955795,tropical,rocky,96.55537463458718,8.246211251235321,False
50.10041666666892,14.48708333328913,tropical,rocky,68.08560433946413,4.47213595499958,False
50.10041666666892,14.487916666622462,tropical,rocky,95.53971003449952,3.1622776601683795,False
50.10041666666892,14.488749999955795,tropical,rocky,38.71391876835676,4.0,False
50.10041666666892,14.48958333328913,tropical,rocky,78.08945892430516,5.0990195135927845,False
50.10041666666892,14.490416666622462,tropical,rocky,35.69776373376908,4.031128874149275,False
50.10041666666892,14.491249999955794,tropical,rocky,71.61921080542302,3.605551275463989,False
50.10041666666892,14.492083333289129,tropical,rocky,31.169842037422704,4.716990566028302,False
50.10041666666892,14.492916666622461,tropical,rocky,76.39364246004764,5.220153254455275,False
50.10041666666892,14.493749999955794,tropical,rocky,21.45825880936115,7.158910531638177,False
50.10041666666892,14.494583333289128,tropical,rocky,2.275532141009423,5.0990195135927845,False
50.10041666666892,14.49541666662246,tropical,rocky,49.691988695200166,4.272001872658765,False
50.10041666666892,14.496249999955793,tropical,rocky,46.475238780896746,10.594810050208546,False
50.10041666666892,14.497083333289128,tropical,rocky,79.76148494781746,12.165525060596439,False
50.10041666666892,14.49791666662246,tropical,rocky,57.29541192754921,9.013878188659973,False
50.10041666666892,14.498749999955793,tropical,rocky,42.46274758575989,8.06225774829855,False
50.10041666666892,14.499583333289127,tropical,rocky,73.90351768235986,7.433034373659253,False
50.10041666666892,14.50041666662246,tropical,rocky,19.24813614259581,11.10180165558726,False
50.10041666666892,14.501249999955792,tropical,rocky,25.125663625371327,10.04987562112089,False
50.10041666666892,14.502083333289127,tropical,rocky,72.32243494994165,10.0,False
50.10041666666892,14.50291666662246,tropical,rocky,96.38919614287514,9.013878188659973,False
50.10041666666892,14.503749999955792,tropical,rocky,62.923304564321484,7.0,False
50.10041666666892,14.504583333289126,tropical,rocky,93.55878423636511,6.0,False
50.10041666666892,14.505416666622459,tropical,rocky,12.819881945923852,4.123105625617661,False
50.10041666666892,14.506249999955791,tropical,rocky,71.92316255072987,6.082762530298219,False
50.10041666666892,14.507083333289124,tropical,rocky,30.520634415363187,7.0178344238090995,False
50.10041666666892,14.507916666622458,tropical,rocky,8.595444216113185,6.082762530298219,False
50.10041666666892,14.508749999955791,tropical,rocky,81.6521566001503,9.0,False
50.10041666666892,14.509583333289124,tropical,rocky,49.05638440876037,9.12414379544733,False
50.10041666666892,14.510416666622458,tropical,rocky,17.16645801611873,10.307764064044152,False
50.10041666666892,14.51124999995579,tropical,rocky,91.41469436999257,9.656603957913983,False
50.10041666666892,14.512083333289123,tropical,rocky,32.704133195898045,8.246211251235321,False
50.10041666666892,14.512916666622457,tropical,rocky,60.959610369684775,7.0710678118654755,False
50.10041666666892,14.51374999995579,tropical,rocky,14.85659091371022,4.716990566028302,False
50.10041666666892,14.514583333289123,tropical,rocky,71.8347417403952,1.4142135623730951,False
50.10041666666892,14.515416666622457,tropical,rocky,66.43759563256069,4.716990566028302,False
50.10041666666892,14.51624999995579,tropical,rocky,38.14166872014727,5.315072906367325,False
50.10041666666892,14.517083333289122,tropical,rocky,26.379662839119934,6.708203932499369,False
50.10041666666892,14.517916666622456,tropical,rocky,18.99623483232989,8.246211251235321,False
50.10041666666892,14.518749999955789,tropical,rocky,44.165688122485214,7.0710678118654755,False
50.10041666666892,14.519583333289122,tropical,rocky,25.903602011711868,5.220153254455275,False
50.10041666666892,14.520416666622456,tropical,rocky,18.081812657062127,3.605551275463989,False
50.10041666666892,14.521249999955788,tropical,rocky,53.54516571440381,2.5,False
50.10041666666892,14.522083333289121,tropical,rocky,53.41889304401624,5.0990195135927845,False
50.10041666666892,14.522916666622455,tropical,rocky,58.977614919187175,5.220153254455275,False
50.10041666666892,14.523749999955788,tropical,rocky,97.29602333204845,9.013878188659973,False
50.10041666666892,14.52458333328912,tropical,rocky,65.06077275384335,9.013878188659973,False
50.10041666666892,14.525416666622455,tropical,rocky,43.68087543428857,10.04987562112089,False
50.10041666666892,14.526249999955787,tropical,rocky,38.678950805651304,7.0,False
50.10041666666892,14.52708333328912,tropical,rocky,6.176460922338755,12.093386622447824,False
50.10041666666892,14.527916666622453,tropical,rocky,9.126253310173103,16.00781059358212,False
50.10041666666892,14.528749999955787,tropical,rocky,80.44331472505695,20.05617112013158,False
50.10041666666892,14.52958333328912,tropical,rocky,31.255364292933237,21.840329667841555,False
50.10041666666892,14.530416666622452,tropical,rocky,45.47421484257674,16.55294535724685,False
50.10041666666892,14.531249999955786,tropical,rocky,66.90863767869747,15.297058540778355,False
50.10041666666892,14.532083333289119,tropical,rocky,33.240095200893585,16.1245154965971,False
50.10041666666892,14.532916666622452,tropical,rocky,37.16046624579673,16.3783393541592,False
50.10041666666892,14.533749999955786,tropical,rocky,4.054126490027697,13.46291201783626,False
50.10041666666892,14.534583333289119,tropical,rocky,43.17837775521622,11.280514172678478,False
50.10041666666892,14.535416666622451,tropical,rocky,12.1959557602197,13.0,False
50.10041666666892,14.536249999955785,tropical,rocky,27.732297762311834,10.295630140987,False
50.10041666666892,14.537083333289118,tropical,rocky,87.74210925069183,9.219544457292887,False
50.10041666666892,14.53791666662245,tropical,rocky,62.619724067269246,15.074813431681335,False
50.10041666666892,14.538749999955785,tropical,rocky,93.76342054400719,22.14158982548453,False
50.10041666666892,14.539583333289118,tropical,rocky,40.517768111449406,23.40939982143925,False
50.10041666666892,14.54041666662245,tropical,rocky,48.006150574253624,20.35313243704762,False
50.10041666666892,14.541249999955784,tropical,rocky,56.811526183554804,14.705441169852742,False
50.10041666666892,14.542083333289117,tropical,rocky,68.21622644824215,7.0710678118654755,False
50.10041666666892,14.54291666662245,tropical,rocky,54.6435294605286,4.272001872658765,False
50.10041666666892,14.543749999955784,tropical,rocky,45.407301950795755,3.3541019662496847,False
50.10041666666892,14.544583333289117,tropical,rocky,6.698208302038958,1.8027756377319946,False
50.10041666666892,14.54541666662245,tropical,rocky,6.52457320275182,0.5,False
50.10041666666892,14.546249999955783,tropical,rocky,68.66510943473988,1.0,False
50.10041666666892,14.547083333289116,tropical,rocky,29.2915529196691,0.0,False
50.10041666666892,14.547916666622449,tropical,rocky,16.791801680105127,1.0,False
50.10041666666892,14.548749999955781,tropical,rocky,53.28709088772153,1.0,False
50.10041666666892,14.549583333289116,tropical,rocky,69.20447923521844,1.0,False
50.10041666666892,14.550416666622448,tropical,rocky,50.68940413265338,0.0,False
50.10041666666892,14.55124999995578,tropical,rocky,47.96048747780266,0.0,False
50.10041666666892,14.552083333289115,tropical,rocky,80.25535149499751,1.118033988749895,False
50.10041666666892,14.552916666622448,tropical,rocky,67.4173323177158,1.118033988749895,False
50.10041666666892,14.55374999995578,tropical,rocky,97.31281344692538,2.0,False
50.10041666666892,14.554583333289115,tropical,rocky,3.220550950327236,7.5,False
50.10041666666892,14.555416666622447,tropical,rocky,61.665382447446106,10.0,False
50.10041666666892,14.55624999995578,tropical,rocky,86.23540299973166,7.5,False
50.10041666666892,14.557083333289114,tropical,rocky,38.99915265470739,5.0990195135927845,False
50.10041666666892,14.557916666622447,tropical,rocky,61.60610006777617,3.0,False
50.10041666666892,14.55874999995578,tropical,rocky,75.26150259398379,1.0,False
50.10041666666892,14.559583333289114,tropical,rocky,86.76738916684675,1.4142135623730951,False
50.10041666666892,14.560416666622446,tropical,rocky,76.42965626534964,2.0615528128088303,False
50.10041666666892,14.561249999955779,tropical,rocky,41.26088286072423,1.118033988749895,False
50.10041666666892,14.562083333289113,tropical,rocky,85.00050775021167,5.024937810560445,False
50.10041666666892,14.562916666622446,tropical,rocky,49.795400594405294,4.031128874149275,False
50.10041666666892,14.563749999955778,tropical,rocky,33.62622504188148,5.0,False
50.10041666666892,14.564583333289113,tropical,rocky,72.75242835142129,4.031128874149275,False
50.10041666666892,14.565416666622445,tropical,rocky,38.44652336688819,4.272001872658765,False
50.10041666666892,14.566249999955778,tropical,rocky,98.73461211964793,6.946221994724902,False
50.10041666666892,14.567083333289112,tropical,rocky,69.43867884354177,7.826237921249264,False
50.10041666666892,14.567916666622445,tropical,rocky,34.900149705980866,8.139410298049853,False
50.10041666666892,14.568749999955777,tropical,rocky,94.53209035775805,8.139410298049853,False
50.10041666666892,14.56958333328911,tropical,rocky,1.4060006080957297,8.54400374531753,False
50.10041666666892,14.570416666622444,tropical,rocky,58.98047653073864,6.946221994724902,False
50.10041666666892,14.571249999955777,tropical,rocky,18.839408923734304,2.5,False
50.10041666666892,14.57208333328911,tropical,rocky,19.020670911650853,0.0,False
50.10041666666892,14.572916666622444,tropical,rocky,6.187223521486023,2.0615528128088303,False
50.10041666666892,14.573749999955776,tropical,rocky,42.37574106483858,2.23606797749979,False
50.10041666666892,14.574583333289109,tropical,rocky,86.91820125310973,2.23606797749979,False
50.10041666666892,14.575416666622443,tropical,rocky,81.23666625556781,1.4142135623730951,False
50.10041666666892,14.576249999955776,tropical,rocky,72.404408851947,0.5,False
50.10041666666892,14.577083333289108,tropical,rocky,88.32787015163743,1.0,False
50.10041666666892,14.577916666622443,tropical,rocky,21.02632944218112,3.0,False
50.10041666666892,14.578749999955775,tropical,rocky,33.65157649144421,3.1622776601683795,False
50.10041666666892,14.579583333289108,tropical,rocky,60.9911532595438,0.5,False
50.10041666666892,14.580416666622442,tropical,rocky,98.30870284319899,1.4142135623730951,False
50.10041666666892,14.581249999955775,tropical,rocky,64.24613816423957,1.4142135623730951,False
50.10041666666892,14.582083333289107,tropical,rocky,81.71641522927601,1.8027756377319946,False
50.10041666666892,14.582916666622442,tropical,rocky,23.613019342579634,1.4142135623730951,False
50.10041666666892,14.583749999955774,tropical,rocky,40.67080086208747,2.0,False
50.10041666666892,14.584583333289107,tropical,rocky,80.94958614480582,2.0615528128088303,False
50.10041666666892,14.585416666622441,tropical,rocky,26.163346485871124,2.23606797749979,False
50.10041666666892,14.586249999955774,tropical,rocky,9.145202592541558,4.031128874149275,False
50.10041666666892,14.587083333289106,tropical,rocky,10.169373422014615,4.031128874149275,False
50.10041666666892,14.58791666662244,tropical,rocky,21.146422822768393,3.0413812651491097,False
50.10041666666892,14.588749999955773,tropical,rocky,56.78126991006684,2.0,False
50.10041666666892,14.589583333289106,tropical,rocky,42.9411362807133,0.5,False
50.10041666666892,14.590416666622438,tropical,rocky,89.19674432535919,2.0,False
50.10041666666892,14.591249999955773,tropical,rocky,67.21652968260206,3.0,False
50.10041666666892,14.592083333289105,tropical,rocky,82.90640168651329,2.0,False
50.10041666666892,14.592916666622438,tropical,rocky,50.611237314531536,1.4142135623730951,False
50.10041666666892,14.593749999955772,tropical,rocky,93.8764601753929,1.118033988749895,False
50.10041666666892,14.594583333289105,tropical,rocky,16.95274082581943,0.5,False
50.10041666666892,14.595416666622437,tropical,rocky,97.33451462658985,1.0,False
50.10041666666892,14.596249999955772,tropical,rocky,64.46707448459487,0.0,False
50.10041666666892,14.597083333289104,tropical,rocky,78.07226508812691,1.0,False
50.10041666666892,14.597916666622437,tropical,rocky,17.332139899998822,1.8027756377319946,False
50.10041666666892,14.598749999955771,tropical,rocky,20.48844227358445,2.0,False
50.09958333333559,14.34958333328916,tropical,rocky,90.58100962373797,7.615773105863909,False
50.09958333333559,14.350416666622493,tropical,rocky,17.088983175798028,9.899494936611665,False
50.09958333333559,14.351249999955828,tropical,rocky,32.3655667152034,8.200609733428363,False
50.09958333333559,14.35208333328916,tropical,rocky,53.45755021381989,3.5355339059327378,False
50.09958333333559,14.352916666622493,tropical,rocky,60.004661063898425,6.670832032063167,False
50.09958333333559,14.353749999955827,tropical,rocky,68.62028928529594,5.852349955359813,False
50.09958333333559,14.35458333328916,tropical,rocky,63.015060230663444,4.031128874149275,False
50.09958333333559,14.355416666622492,tropical,rocky,88.62115776957842,1.5811388300841898,False
50.09958333333559,14.356249999955827,tropical,rocky,39.66205067750437,0.5,False
50.09958333333559,14.35708333328916,tropical,rocky,77.50933506229953,1.5,False
50.09958333333559,14.357916666622492,tropical,rocky,51.0054478889519,2.5,False
50.09958333333559,14.358749999955826,tropical,rocky,50.05284209980665,2.23606797749979,False
50.09958333333559,14.359583333289159,tropical,rocky,93.48976174732613,1.5811388300841898,False
50.09958333333559,14.360416666622491,tropical,rocky,30.791394009571015,3.605551275463989,False
50.09958333333559,14.361249999955824,tropical,rocky,87.10661898013154,6.020797289396148,False
50.09958333333559,14.362083333289158,tropical,rocky,29.7645350027952,4.301162633521313,False
50.09958333333559,14.36291666662249,tropical,rocky,70.10883916356933,5.656854249492381,False
50.09958333333559,14.363749999955823,tropical,rocky,58.231443538403965,7.5,False
50.09958333333559,14.364583333289158,tropical,rocky,14.51387111586108,7.566372975210778,False
50.09958333333559,14.36541666662249,tropical,rocky,5.124387398119583,10.547511554864494,False
50.09958333333559,14.366249999955823,tropical,rocky,39.219075171627196,11.543396380615196,False
50.09958333333559,14.367083333289157,tropical,rocky,94.06882715390688,11.236102527122116,False
50.09958333333559,14.36791666662249,tropical,rocky,41.94604655022109,11.704699910719626,False
50.09958333333559,14.368749999955822,tropical,rocky,22.80885680957854,12.020815280171307,False
50.09958333333559,14.369583333289157,tropical,rocky,69.9132593107,10.198039027185569,False
50.09958333333559,14.37041666662249,tropical,rocky,80.194490275704,9.219544457292887,False
50.09958333333559,14.371249999955822,tropical,rocky,26.468011402643132,9.013878188659973,False
50.09958333333559,14.372083333289156,tropical,rocky,19.96592234617997,7.826237921249264,False
50.09958333333559,14.372916666622489,tropical,rocky,78.31403756091579,6.946221994724902,False
50.09958333333559,14.373749999955821,tropical,rocky,15.26787821220229,7.826237921249264,False
50.09958333333559,14.374583333289156,tropical,rocky,15.712667316935734,4.031128874149275,False
50.09958333333559,14.375416666622488,tropical,rocky,86.93533175643256,3.2015621187164243,False
50.09958333333559,14.37624999995582,tropical,rocky,83.10790164154704,2.5,False
50.09958333333559,14.377083333289155,tropical,rocky,88.57862282662212,1.8027756377319946,False
50.09958333333559,14.377916666622488,tropical,rocky,30.773192464917045,4.031128874149275,False
50.09958333333559,14.37874999995582,tropical,rocky,41.47431382514582,4.716990566028302,False
50.09958333333559,14.379583333289155,tropical,rocky,18.665622934531818,2.9154759474226504,False
